Num_incidente	Servicio	Tipo_Servicio	Torre
INC002000052012	REMEDY ON DEMAND	Restauraci¢n de servicio a usuario	BSS
INC002000052013	TRAFUL	Restauraci¢n de servicio a usuario	BSS
INC002000052014	SPLUNK	Petici¢n de serv. por el usuario	ESS
INC002000052015	BI_EN	Restauraci¢n de servicio a usuario	BSS
INC002000052016	PANGEA	Petici¢n de serv. por el usuario	OSS
INC002000052017	INFINITY - SALESFORCE	Petici¢n de serv. por el usuario	BSS
INC002000052018	WORKPLACE	Restauraci¢n de servicio a usuario	ESS
INC002000052019	WORKPLACE	Petici¢n de serv. por el usuario	ESS
INC002000052020	iTELEPHONY	Restauraci¢n de servicio a usuario	ESS
INC002000052021	REMEDY ON DEMAND	Petici¢n de serv. por el usuario	BSS
INC002000052022	WORKPLACE	Restauraci¢n de servicio a usuario	ESS
INC002000052023	FAST	Petici¢n de serv. por el usuario	BSS
INC002000052024	FAST	Petici¢n de serv. por el usuario	BSS
INC002000052025	INFINITY - SALESFORCE	Restauraci¢n de servicio a usuario	BSS
INC002000052026	FAST RBM	Restauraci¢n de servicio a usuario	BSS
INC002000052027	MAQUINA DE SALTO	Petici¢n de serv. por el usuario	OSS
INC002000052028	PANGEA	Restauraci¢n de servicio a usuario	OSS
INC002000052029	FAST ORDERING (TOMS)	Restauraci¢n de servicio a usuario	BSS
INC002000052030	REMEDY ON DEMAND	Petici¢n de serv. por el usuario	BSS
INC002000052031	FAST	Petici¢n de serv. por el usuario	BSS
INC002000052032	DATAWAREHOUSE-POWERCENTER-BO	Petici¢n de serv. por el usuario	BSS
INC002000052033	REMEDY ON DEMAND	Petici¢n de serv. por el usuario	BSS
INC002000052034	NSIM	Restauraci¢n de servicio a usuario	OSS
INC002000052035	OMI RED	Petici¢n de serv. por el usuario	OSS
INC002000052036	INFINITY - SALESFORCE	Restauraci¢n de servicio a usuario	BSS
INC002000052037	REMEDY ON DEMAND	Petici¢n de serv. por el usuario	BSS
INC002000052038	NSIM	Petici¢n de serv. por el usuario	OSS
INC002000052039	SPLUNK	Petici¢n de serv. por el usuario	ESS
INC002000052040	SOLARWINDS	Petici¢n de serv. por el usuario	OSS
INC002000052041	CORPORATE EMAIL	Restauraci¢n de servicio a usuario	ESS
INC002000052042	DATAWAREHOUSE-POWERCENTER-BO	Petici¢n de serv. por el usuario	BSS
INC002000052043	NSIM	Restauraci¢n de servicio a usuario	OSS
INC002000052044	OFFICE 365	Petici¢n de serv. por el usuario	ESS
INC002000052045	SPLUNK	Restauraci¢n de servicio a usuario	ESS
INC002000052046	SOLARWINDS	Restauraci¢n de servicio a usuario	OSS
INC002000052047	vMANAGE	Restauraci¢n de servicio a usuario	INFRA
INC002000052048	iTELEPHONY	Restauraci¢n de servicio a usuario	ESS
INC002000052049	WORKPLACE	Restauraci¢n de servicio a usuario	ESS
INC002000052050	INFRASTRUCTURE CROSS SYSTEM	Restauraci¢n de servicio a usuario	INFRA
INC002000052051	SOLARWINDS	Petici¢n de serv. por el usuario	OSS
INC002000052052	OMI PLATAFORMAS	Restauraci¢n de servicio a usuario	OSS
INC002000052053	SUGUS	Restauraci¢n de servicio a usuario	ESS
INC002000052054	WORKPLACE	Restauraci¢n de servicio a usuario	ESS
INC002000052055	WORKPLACE	Petici¢n de serv. por el usuario	ESS
INC002000052056	TRAFUL	Petici¢n de serv. por el usuario	BSS
INC002000052057	DNS	Petici¢n de serv. por el usuario	INFRA
INC002000052058	DNS	Restauraci¢n de servicio a usuario	INFRA
INC002000052059	API GATEWAY	Petici¢n de serv. por el usuario	BSS
INC002000052060	TELARIX	Restauraci¢n de servicio a usuario	BSS
INC002000052061	ESB (JBOSS-FUSE)	Restauraci¢n de servicio a usuario	BSS
INC002000052062	MRR	Petici¢n de serv. por el usuario	BSS
INC002000052063	NETROUNDS	Restauraci¢n de servicio a usuario	OSS
INC002000052064	REMEDY ON DEMAND	Restauraci¢n de servicio a usuario	BSS
INC002000052065	SUGUS	Restauraci¢n de servicio a usuario	ESS
INC002000052066	BI_EN	Petici¢n de serv. por el usuario	BSS
INC002000052067	WORKPLACE	Petici¢n de serv. por el usuario	ESS
INC002000052068	CUSTOMER WEB PORTAL	Restauraci¢n de servicio a usuario	BSS
INC002000052069	TRAFUL	Petici¢n de serv. por el usuario	BSS
INC002000052070	GLOBAL SAP	Petici¢n de serv. por el usuario	ESS
INC002000052071	GLOBAL SAP	Petici¢n de serv. por el usuario	ESS
INC002000052072	OFFICE 365	Restauraci¢n de servicio a usuario	ESS
INC002000052073	REMEDY ON DEMAND	Petici¢n de serv. por el usuario	BSS
INC002000052074	NSIM	Restauraci¢n de servicio a usuario	OSS
INC002000052075	BI_EN	Restauraci¢n de servicio a usuario	BSS
INC002000052076	OSS PROVISION	Petici¢n de serv. por el usuario	OSS
INC002000052077	FAST ORDERING (TOMS)	Restauraci¢n de servicio a usuario	BSS
INC002000052078	INFRASTRUCTURE CROSS SYSTEM	Petici¢n de serv. por el usuario	INFRA
INC002000052079	GLOBAL SAP	Petici¢n de serv. por el usuario	ESS
INC002000052080	REMEDY ON DEMAND	Restauraci¢n de servicio a usuario	BSS
INC002000052081	ESB (JBOSS-FUSE)	Restauraci¢n de servicio a usuario	BSS
INC002000052082	WORKPLACE	Petici¢n de serv. por el usuario	ESS
INC002000052083	ESB (JBOSS-FUSE)	Petici¢n de serv. por el usuario	BSS
INC002000052084	FAST ORDERING (TOMS)	Petici¢n de serv. por el usuario	BSS
INC002000052085	REMEDY ON DEMAND	Petici¢n de serv. por el usuario	BSS
INC002000052086	LOGOS	Restauraci¢n de servicio a usuario	ESS
INC002000052087	OFFICE 365	Restauraci¢n de servicio a usuario	ESS
INC002000052088	CISCO - NSO TAIL-F	Restauraci¢n de servicio a usuario	OSS
INC002000052089	SECURITY INCIDENT	Petici¢n de serv. por el usuario	SEGURIDAD
INC002000052090	WORKPLACE	Restauraci¢n de servicio a usuario	ESS
INC002000052091	OSS PROVISION	Petici¢n de serv. por el usuario	OSS
INC002000052092	OSS PROVISION	Petici¢n de serv. por el usuario	OSS
INC002000052093	DATAWAREHOUSE-POWERCENTER-BO	Restauraci¢n de servicio a usuario	BSS
INC002000052094	TRAFUL	Petici¢n de serv. por el usuario	BSS
INC002000052095	CROSS	Petici¢n de serv. por el usuario	ESS
INC002000052096	REMEDY ON DEMAND	Restauraci¢n de servicio a usuario	BSS
INC002000052097	REMEDY ON DEMAND	Petici¢n de serv. por el usuario	BSS
INC002000052098	ESB (JBOSS-FUSE)	Petici¢n de serv. por el usuario	BSS
INC002000052099	ESB (JBOSS-FUSE)	Petici¢n de serv. por el usuario	BSS
INC002000052100	ESB (JBOSS-FUSE)	Petici¢n de serv. por el usuario	BSS
INC002000052101	REMEDY ON DEMAND	Petici¢n de serv. por el usuario	BSS
INC002000052102	GENERAL SERVICES	Petici¢n de serv. por el usuario	SERVICIOS GENERALES
INC002000052103	MERAKI	Restauraci¢n de servicio a usuario	INFRA
INC002000052104	GLOBAL SAP	Petici¢n de serv. por el usuario	ESS
INC002000052105	GLOBAL CTI	Petici¢n de serv. por el usuario	ESS
INC002000052106	INFINITY - SALESFORCE	Petici¢n de serv. por el usuario	BSS
INC002000052107	SPLUNK	Petici¢n de serv. por el usuario	ESS
INC002000052108	GLOBAL SAP	Restauraci¢n de servicio a usuario	ESS
INC002000052109	DEVOPS	Restauraci¢n de servicio a usuario	OSS
INC002000052110	DUNA	Restauraci¢n de servicio a usuario	ESS
INC002000052111	REMEDY ON DEMAND	Petici¢n de serv. por el usuario	BSS
INC002000052112	ARAMIS	Petici¢n de serv. por el usuario	BSS
INC002000052113	FAST ORDERING (TOMS)	Petici¢n de serv. por el usuario	BSS
INC002000052114	WORKPLACE	Petici¢n de serv. por el usuario	ESS
INC002000052115	WORKPLACE	Petici¢n de serv. por el usuario	ESS
INC002000052116	REMEDY ON DEMAND	Petici¢n de serv. por el usuario	BSS
INC002000052117	REMEDY ON DEMAND	Restauraci¢n de servicio a usuario	BSS
INC002000052118	ARAMIS	Petici¢n de serv. por el usuario	BSS
INC002000052119	GENERAL SERVICES	Petici¢n de serv. por el usuario	SERVICIOS GENERALES
INC002000052120	ESB (JBOSS-FUSE)	Restauraci¢n de servicio a usuario	BSS
INC002000052121	FAST	Petici¢n de serv. por el usuario	BSS
INC002000052122	INFRASTRUCTURE CROSS SYSTEM	Restauraci¢n de servicio a usuario	INFRA
INC002000052123	PANGEA	Petici¢n de serv. por el usuario	OSS
INC002000052124	REMEDY ON DEMAND	Petici¢n de serv. por el usuario	BSS
INC002000052125	DUNA	Petici¢n de serv. por el usuario	ESS
INC002000052126	FAST ORDERING (TOMS)	Petici¢n de serv. por el usuario	BSS
INC002000052127	WORKPLACE	Petici¢n de serv. por el usuario	ESS
INC002000052128	ARAMIS	Petici¢n de serv. por el usuario	BSS
INC002000052129	CROSS	Petici¢n de serv. por el usuario	ESS
INC002000052130	CROSS	Petici¢n de serv. por el usuario	ESS
INC002000052131	WORKPLACE	Restauraci¢n de servicio a usuario	ESS
INC002000052132	REMEDY ON DEMAND	Petici¢n de serv. por el usuario	BSS
INC002000052133	INFRASTRUCTURE CROSS SYSTEM	Restauraci¢n de servicio a usuario	INFRA
INC002000052134	GLOBAL SAP	Petici¢n de serv. por el usuario	ESS
INC002000052135	GLOBAL SAP	Petici¢n de serv. por el usuario	ESS
INC002000052136	WORKPLACE	Restauraci¢n de servicio a usuario	ESS
INC002000052137	MAQUINA DE SALTO	Petici¢n de serv. por el usuario	OSS
INC002000052138	REMEDY ON DEMAND	Petici¢n de serv. por el usuario	BSS
INC002000052139	BI_EN	Petici¢n de serv. por el usuario	BSS
INC002000052140	BI_EN	Petici¢n de serv. por el usuario	BSS
INC002000052141	WORKPLACE	Restauraci¢n de servicio a usuario	ESS
INC002000052142	NSIM	Petici¢n de serv. por el usuario	OSS
INC002000052143	INFRASTRUCTURE CROSS SYSTEM	Restauraci¢n de servicio a usuario	INFRA
INC002000052144	WORKPLACE	Restauraci¢n de servicio a usuario	ESS
INC002000052145	BI_EN	Petici¢n de serv. por el usuario	BSS
INC002000052146	PANGEA	Petici¢n de serv. por el usuario	OSS
INC002000052147	GENERAL SERVICES	Petici¢n de serv. por el usuario	SERVICIOS GENERALES
INC002000052148	REMEDY ON DEMAND	Restauraci¢n de servicio a usuario	BSS
INC002000052149	REMEDY ON DEMAND	Petici¢n de serv. por el usuario	BSS
INC002000052150	WORKPLACE	Petici¢n de serv. por el usuario	ESS
INC002000052151	FAST ORDERING (TOMS)	Restauraci¢n de servicio a usuario	BSS
INC002000052152	WORKPLACE	Restauraci¢n de servicio a usuario	ESS
INC002000052153	VPN CONNECT	Restauraci¢n de servicio a usuario	INFRA
INC002000052154	DUNA	Restauraci¢n de servicio a usuario	ESS
INC002000052155	INFRASTRUCTURE CROSS SYSTEM	Petici¢n de serv. por el usuario	INFRA
INC002000052156	DNS	Petici¢n de serv. por el usuario	INFRA
INC002000052157	OMI PLATAFORMAS	Restauraci¢n de servicio a usuario	OSS
INC002000052158	PANGEA	Petici¢n de serv. por el usuario	OSS
INC002000052159	WORKPLACE	Restauraci¢n de servicio a usuario	ESS
INC002000052160	FAST	Petici¢n de serv. por el usuario	BSS
INC002000052161	FAST	Petici¢n de serv. por el usuario	BSS
INC002000052164	GLOBAL SAP	Restauraci¢n de servicio a usuario	ESS
INC002000052165	REMEDY ON DEMAND	Petici¢n de serv. por el usuario	BSS
INC002000052166	TRAFUL	Restauraci¢n de servicio a usuario	BSS
INC002000052167	REMEDY ON DEMAND	Restauraci¢n de servicio a usuario	BSS
INC002000052168	FAST ORDERING (TOMS)	Restauraci¢n de servicio a usuario	BSS
INC002000052169	REMEDY ON DEMAND	Petici¢n de serv. por el usuario	BSS
INC002000052170	GLOBAL SAP	Petici¢n de serv. por el usuario	ESS
INC002000052171	WORKPLACE	Restauraci¢n de servicio a usuario	ESS
INC002000052172	WORKPLACE	Restauraci¢n de servicio a usuario	ESS
INC002000052173	WORKPLACE	Restauraci¢n de servicio a usuario	ESS
INC002000052174	CORPORATE EMAIL	Petici¢n de serv. por el usuario	ESS
INC002000052175	REMEDY ON DEMAND	Restauraci¢n de servicio a usuario	BSS
INC002000052176	CORPORATE EMAIL	Restauraci¢n de servicio a usuario	ESS
INC002000052177	DATAWAREHOUSE-POWERCENTER-BO	Restauraci¢n de servicio a usuario	BSS
INC002000052178	FAST	Petici¢n de serv. por el usuario	BSS
INC002000052179	FAST RBM	Restauraci¢n de servicio a usuario	BSS
INC002000052180	ALCHEMY	Restauraci¢n de servicio a usuario	OSS
INC002000052181	CISCO - NSO TAIL-F	Restauraci¢n de servicio a usuario	OSS
INC002000052182	LOGOS	Restauraci¢n de servicio a usuario	ESS
INC002000052183	SUGUS	Petici¢n de serv. por el usuario	ESS
INC002000052184	FAST ORDERING (TOMS)	Restauraci¢n de servicio a usuario	BSS
INC002000052185	INFINITY - SALESFORCE	Restauraci¢n de servicio a usuario	BSS
INC002000052186	TRAFUL	Petici¢n de serv. por el usuario	BSS
INC002000052187	OMI PLATAFORMAS	Restauraci¢n de servicio a usuario	OSS
INC002000052188	WORKPLACE	Restauraci¢n de servicio a usuario	ESS
INC002000052189	REMEDY ON DEMAND	Petici¢n de serv. por el usuario	BSS
INC002000052190	TRAFUL	Restauraci¢n de servicio a usuario	BSS
INC002000052191	TRAFUL	Restauraci¢n de servicio a usuario	BSS
INC002000052192	REMEDY ON DEMAND	Petici¢n de serv. por el usuario	BSS
INC002000052193	SOLARWINDS	Petici¢n de serv. por el usuario	OSS
INC002000052194	LOGOS	Restauraci¢n de servicio a usuario	ESS
INC002000052195	NSIM	Petici¢n de serv. por el usuario	OSS
INC002000052196	MAQUINA DE SALTO	Petici¢n de serv. por el usuario	OSS
INC002000052197	FIRMA ELECTRONICA	Petici¢n de serv. por el usuario	BSS
INC002000052198	BART	Petici¢n de serv. por el usuario	ESS
INC002000052199	NSIM	Restauraci¢n de servicio a usuario	OSS
INC002000052200	TRAFUL	Petici¢n de serv. por el usuario	BSS
INC002000052201	WORKPLACE	Restauraci¢n de servicio a usuario	ESS
INC002000052202	ESB (JBOSS-FUSE)	Petici¢n de serv. por el usuario	BSS
INC002000052203	ESB (JBOSS-FUSE)	Petici¢n de serv. por el usuario	BSS
INC002000052204	REMEDY ON DEMAND	Petici¢n de serv. por el usuario	BSS
INC002000052205	REMEDY ON DEMAND	Petici¢n de serv. por el usuario	BSS
INC002000052206	REMEDY ON DEMAND	Restauraci¢n de servicio a usuario	BSS
INC002000052207	BI_EN	Petici¢n de serv. por el usuario	BSS
INC002000052208	FAST ORDERING (TOMS)	Petici¢n de serv. por el usuario	BSS
INC002000052209	OFFICE 365	Petici¢n de serv. por el usuario	ESS
INC002000052210	GLOBAL SAP	Restauraci¢n de servicio a usuario	ESS
INC002000052211	WORKPLACE	Restauraci¢n de servicio a usuario	ESS
INC002000052212	REMEDY ON DEMAND	Petici¢n de serv. por el usuario	BSS
INC002000052213	BI_EN	Petici¢n de serv. por el usuario	BSS
INC002000052214	FAST ORDERING (TOMS)	Restauraci¢n de servicio a usuario	BSS
INC002000052215	FAST ORDERING (TOMS)	Restauraci¢n de servicio a usuario	BSS
INC002000052216	REMEDY ON DEMAND	Petici¢n de serv. por el usuario	BSS
INC002000052217	OMI RED	Restauraci¢n de servicio a usuario	OSS
INC002000052218	GLOBAL SAP	Restauraci¢n de servicio a usuario	ESS
INC002000052219	INFINITY - SALESFORCE	Restauraci¢n de servicio a usuario	BSS
INC002000052220	FAST ORDERING (TOMS)	Restauraci¢n de servicio a usuario	BSS
INC002000052221	FAST ORDERING (TOMS)	Restauraci¢n de servicio a usuario	BSS
INC002000052222	BI_EN	Petici¢n de serv. por el usuario	BSS
INC002000052223	REMEDY ON DEMAND	Restauraci¢n de servicio a usuario	BSS
INC002000052224	OFFICE 365	Restauraci¢n de servicio a usuario	ESS
INC002000052225	CORPORATE EMAIL	Petici¢n de serv. por el usuario	ESS
INC002000052226	GLOBAL SAP	Petici¢n de serv. por el usuario	ESS
INC002000052227	SUGUS	Petici¢n de serv. por el usuario	ESS
INC002000052228	REMEDY ON DEMAND	Restauraci¢n de servicio a usuario	BSS
INC002000052229	REMEDY ON DEMAND	Restauraci¢n de servicio a usuario	BSS
INC002000052230	BI_EN	Petici¢n de serv. por el usuario	BSS
INC002000052231	REMEDY ON DEMAND	Restauraci¢n de servicio a usuario	BSS
INC002000052232	SOLARWINDS	Petici¢n de serv. por el usuario	OSS
INC002000052233	REMEDY ON DEMAND	Petici¢n de serv. por el usuario	BSS
INC002000052234	OFFICE 365	Restauraci¢n de servicio a usuario	ESS
INC002000052235	WORKPLACE	Restauraci¢n de servicio a usuario	ESS
INC002000052236	REMEDY ON DEMAND	Restauraci¢n de servicio a usuario	BSS
INC002000052237	REMEDY ON DEMAND	Restauraci¢n de servicio a usuario	BSS
INC002000052238	OMI PLATAFORMAS	Restauraci¢n de servicio a usuario	OSS
INC002000052239	WORKPLACE	Restauraci¢n de servicio a usuario	ESS
INC002000052240	CONCILIATION TOOL	Restauraci¢n de servicio a usuario	BSS
INC002000052241	WORKPLACE	Petici¢n de serv. por el usuario	ESS
INC002000052242	REMEDY ON DEMAND	Petici¢n de serv. por el usuario	BSS
INC002000052243	OFFICE 365	Restauraci¢n de servicio a usuario	ESS
INC002000052244	GLOBAL PRICING TOOL	Petici¢n de serv. por el usuario	BSS
INC002000052245	REMEDY ON DEMAND	Restauraci¢n de servicio a usuario	BSS
INC002000052246	WORKPLACE	Restauraci¢n de servicio a usuario	ESS
INC002000052247	WORKPLACE	Petici¢n de serv. por el usuario	ESS
INC002000052248	SPLUNK	Restauraci¢n de servicio a usuario	ESS
INC002000052249	CORPORATE EMAIL	Petici¢n de serv. por el usuario	ESS
INC002000052250	BI_EN	Petici¢n de serv. por el usuario	BSS
INC002000052251	REMEDY ON DEMAND	Restauraci¢n de servicio a usuario	BSS
INC002000052252	INFRASTRUCTURE CROSS SYSTEM	Petici¢n de serv. por el usuario	INFRA
INC002000052253	OFFICE 365	Petici¢n de serv. por el usuario	ESS
INC002000052254	MAQUINA DE SALTO	Restauraci¢n de servicio a usuario	OSS
INC002000052255	FAST	Petici¢n de serv. por el usuario	BSS
INC002000052256	REMEDY ON DEMAND	Petici¢n de serv. por el usuario	BSS
INC002000052257	ACTIVE DIRECTORY OSS	Petici¢n de serv. por el usuario	INFRA
INC002000052258	vMANAGE	Petici¢n de serv. por el usuario	INFRA
INC002000052259	TELARIX	Restauraci¢n de servicio a usuario	BSS
INC002000052260	FAST ORDERING (TOMS)	Petici¢n de serv. por el usuario	BSS
INC002000052261	CORPORATE EMAIL	Restauraci¢n de servicio a usuario	ESS
INC002000052262	REMEDY ON DEMAND	Petici¢n de serv. por el usuario	BSS
INC002000052263	REMEDY ON DEMAND	Restauraci¢n de servicio a usuario	BSS
INC002000052264	WORKPLACE	Petici¢n de serv. por el usuario	ESS
INC002000052265	WORKPLACE	Petici¢n de serv. por el usuario	ESS
INC002000052266	REMEDY ON DEMAND	Petici¢n de serv. por el usuario	BSS
INC002000052267	REMEDY ON DEMAND	Restauraci¢n de servicio a usuario	BSS
INC002000052268	NSIM	Restauraci¢n de servicio a usuario	OSS
INC002000052269	DATAWAREHOUSE-POWERCENTER-BO	Petici¢n de serv. por el usuario	BSS
INC002000052270	WORKPLACE	Petici¢n de serv. por el usuario	ESS
INC002000052271	VPN CONNECT	Restauraci¢n de servicio a usuario	INFRA
INC002000052272	BI_EN	Petici¢n de serv. por el usuario	BSS
INC002000052273	FAST ORDERING (TOMS)	Restauraci¢n de servicio a usuario	BSS
INC002000052274	BI_EN	Petici¢n de serv. por el usuario	BSS
INC002000052275	LOGOS	Restauraci¢n de servicio a usuario	ESS
INC002000052276	REMEDY ON DEMAND	Restauraci¢n de servicio a usuario	BSS
INC002000052277	FAST ORDERING (TOMS)	Petici¢n de serv. por el usuario	BSS
INC002000052278	PANGEA	Petici¢n de serv. por el usuario	OSS
INC002000052279	TRAFUL	Petici¢n de serv. por el usuario	BSS
INC002000052280	FAST ORDERING (TOMS)	Restauraci¢n de servicio a usuario	BSS
INC002000052281	REMEDY ON DEMAND	Petici¢n de serv. por el usuario	BSS
INC002000052282	REMEDY ON DEMAND	Restauraci¢n de servicio a usuario	BSS
INC002000052283	BART	Petici¢n de serv. por el usuario	ESS
INC002000052284	REMEDY ON DEMAND	Restauraci¢n de servicio a usuario	BSS
INC002000052285	BART	Petici¢n de serv. por el usuario	ESS
INC002000052286	FAST RBM	Restauraci¢n de servicio a usuario	BSS
INC002000052287	REMEDY ON DEMAND	Petici¢n de serv. por el usuario	BSS
INC002000052288	REMEDY ON DEMAND	Petici¢n de serv. por el usuario	BSS
INC002000052289	DUNA	Restauraci¢n de servicio a usuario	ESS
INC002000052290	DUNA	Petici¢n de serv. por el usuario	ESS
INC002000052291	SUGUS	Restauraci¢n de servicio a usuario	ESS
INC002000052292	FAST ORDERING (TOMS)	Restauraci¢n de servicio a usuario	BSS
INC002000052293	DNS	Restauraci¢n de servicio a usuario	INFRA
INC002000052295	TEFGAD-GLOBAL ACTIVE DIRECTORY	Petici¢n de serv. por el usuario	INFRA
INC002000052296	INFRASTRUCTURE CROSS SYSTEM	Petici¢n de serv. por el usuario	INFRA
